data,chuva_mm,temp_max,temp_min,evapotranspiracao,municipio,regiao
2023-09-20,0.0,34.1,20.5,6.61,uberlandia,Triangulo
2023-09-21,0.0,33.2,23.8,6.07,uberlandia,Triangulo
2023-09-22,0.0,33.4,22.0,6.16,uberlandia,Triangulo
2023-09-23,0.0,35.1,21.1,6.17,uberlandia,Triangulo
2023-09-24,0.0,36.4,23.1,6.12,uberlandia,Triangulo
2023-09-25,0.0,36.0,24.5,5.89,uberlandia,Triangulo
2023-09-26,0.0,36.7,25.8,6.32,uberlandia,Triangulo
2023-09-27,2.7,32.2,24.1,5.3,uberlandia,Triangulo
2023-09-28,0.6,33.5,21.5,4.98,uberlandia,Triangulo
2023-09-29,3.2,33.6,21.5,5.1,uberlandia,Triangulo
2023-09-30,6.7,33.3,21.0,5.26,uberlandia,Triangulo
2023-10-01,13.2,29.2,20.9,3.6,uberlandia,Triangulo
2023-10-02,21.0,29.2,20.8,3.34,uberlandia,Triangulo
2023-10-03,1.7,30.5,20.2,4.72,uberlandia,Triangulo
2023-10-04,0.0,32.3,20.0,5.55,uberlandia,Triangulo
2023-10-05,0.5,31.9,22.2,5.59,uberlandia,Triangulo
2023-10-06,0.5,33.5,21.7,4.95,uberlandia,Triangulo
2023-10-07,6.8,31.1,21.8,4.73,uberlandia,Triangulo
2023-10-08,2.8,32.2,21.5,5.28,uberlandia,Triangulo
2023-10-09,2.3,30.2,21.1,4.25,uberlandia,Triangulo
2023-10-10,0.1,33.1,20.6,5.7,uberlandia,Triangulo
2023-10-11,0.2,33.5,22.9,6.26,uberlandia,Triangulo
2023-10-12,1.5,33.1,22.4,5.66,uberlandia,Triangulo
2023-10-13,9.9,27.5,21.4,3.14,uberlandia,Triangulo
2023-10-14,7.1,33.0,21.0,4.83,uberlandia,Triangulo
2023-10-15,0.0,31.2,22.0,5.9,uberlandia,Triangulo
2023-10-16,0.0,32.2,22.1,6.56,uberlandia,Triangulo
2023-10-17,0.0,33.3,21.7,6.63,uberlandia,Triangulo
2023-10-18,0.0,34.5,22.1,6.71,uberlandia,Triangulo
2023-10-19,1.6,33.6,22.0,6.14,uberlandia,Triangulo
2023-10-20,0.6,30.2,21.7,4.02,uberlandia,Triangulo
2023-10-21,0.0,33.7,21.3,6.36,uberlandia,Triangulo
2023-10-22,0.0,33.3,21.6,6.72,uberlandia,Triangulo
2023-10-23,0.0,34.8,21.9,7.26,uberlandia,Triangulo
2023-10-24,0.9,35.0,21.1,6.79,uberlandia,Triangulo
2023-10-25,17.2,32.8,20.9,4.9,uberlandia,Triangulo
2023-10-26,3.9,32.6,21.0,5.15,uberlandia,Triangulo
2023-10-27,21.1,32.3,20.5,4.7,uberlandia,Triangulo
2023-10-28,14.1,28.4,21.0,3.5,uberlandia,Triangulo
2023-10-29,8.3,33.7,21.4,5.83,uberlandia,Triangulo
2023-10-30,0.8,32.0,21.0,5.54,uberlandia,Triangulo
2023-10-31,4.5,29.2,20.9,3.94,uberlandia,Triangulo
2023-11-01,0.7,31.9,19.4,5.39,uberlandia,Triangulo
2023-11-02,0.6,32.3,21.5,5.23,uberlandia,Triangulo
2023-11-03,1.2,31.3,20.9,4.21,uberlandia,Triangulo
2023-11-04,4.0,25.5,17.8,3.12,uberlandia,Triangulo
2023-11-05,0.0,30.5,15.2,6.48,uberlandia,Triangulo
2023-11-06,0.0,32.5,17.8,7.12,uberlandia,Triangulo
2023-11-07,0.1,31.5,21.0,6.63,uberlandia,Triangulo
2023-11-08,0.2,31.5,21.5,6.47,uberlandia,Triangulo
2023-11-09,0.0,32.8,20.2,6.83,uberlandia,Triangulo
2023-11-10,0.0,35.0,20.4,7.75,uberlandia,Triangulo
2023-11-11,0.0,35.8,20.9,8.0,uberlandia,Triangulo
2023-11-12,0.0,36.7,21.2,7.38,uberlandia,Triangulo
2023-11-13,0.0,37.5,22.4,7.52,uberlandia,Triangulo
2023-11-14,0.0,37.5,22.2,8.3,uberlandia,Triangulo
2023-11-15,0.9,37.2,24.0,7.0,uberlandia,Triangulo
2023-11-16,0.0,36.6,22.4,7.18,uberlandia,Triangulo
2023-11-17,0.0,35.7,24.0,6.83,uberlandia,Triangulo
2023-11-18,0.0,33.8,23.0,6.97,uberlandia,Triangulo
2023-11-19,0.7,35.6,22.9,7.08,uberlandia,Triangulo
2023-11-20,4.2,30.1,21.3,4.82,uberlandia,Triangulo
2023-11-21,6.7,30.8,21.5,4.39,uberlandia,Triangulo
2023-11-22,14.4,31.5,21.0,4.8,uberlandia,Triangulo
2023-11-23,1.1,30.5,21.4,4.87,uberlandia,Triangulo
2023-11-24,1.0,30.9,20.4,4.43,uberlandia,Triangulo
2023-11-25,0.7,32.3,20.6,5.47,uberlandia,Triangulo
2023-11-26,7.6,32.3,21.6,6.04,uberlandia,Triangulo
2023-11-27,8.3,27.5,21.5,3.6,uberlandia,Triangulo
2023-11-28,1.2,31.5,20.9,5.7,uberlandia,Triangulo
2023-11-29,6.4,27.5,19.5,3.38,uberlandia,Triangulo
2023-11-30,4.0,29.0,19.7,4.13,uberlandia,Triangulo
2023-12-01,0.2,30.2,21.9,5.58,uberlandia,Triangulo
2023-12-02,6.8,31.8,21.0,5.33,uberlandia,Triangulo
2023-12-03,5.7,30.0,20.7,5.36,uberlandia,Triangulo
2023-12-04,6.5,27.4,19.9,3.97,uberlandia,Triangulo
2023-12-05,0.6,28.8,19.2,4.97,uberlandia,Triangulo
2023-12-06,3.0,29.9,20.0,5.21,uberlandia,Triangulo
2023-12-07,0.0,31.5,21.0,6.55,uberlandia,Triangulo
2023-12-08,0.6,31.8,21.2,5.77,uberlandia,Triangulo
2023-12-09,1.5,32.8,20.7,5.86,uberlandia,Triangulo
2023-12-10,0.0,32.2,21.5,6.43,uberlandia,Triangulo
2023-12-11,15.4,27.7,20.5,4.41,uberlandia,Triangulo
2023-12-12,0.5,30.5,20.7,5.39,uberlandia,Triangulo
2023-12-13,0.0,32.1,20.8,6.24,uberlandia,Triangulo
2023-12-14,0.4,32.8,22.3,6.96,uberlandia,Triangulo
2023-12-15,0.0,33.3,22.6,7.14,uberlandia,Triangulo
2023-12-16,0.0,33.0,22.2,7.34,uberlandia,Triangulo
2023-12-17,0.0,32.8,21.5,7.32,uberlandia,Triangulo
2023-12-18,0.5,33.2,22.4,6.39,uberlandia,Triangulo
2023-12-19,15.1,31.7,20.9,5.25,uberlandia,Triangulo
2023-12-20,2.4,30.5,20.9,4.95,uberlandia,Triangulo
2023-12-21,7.4,29.1,20.2,4.11,uberlandia,Triangulo
2023-12-22,10.1,27.5,20.1,3.96,uberlandia,Triangulo
2023-12-23,12.1,26.9,20.5,3.68,uberlandia,Triangulo
2023-12-24,1.8,29.2,20.0,4.35,uberlandia,Triangulo
2023-12-25,4.4,31.9,19.0,5.69,uberlandia,Triangulo
2023-12-26,4.1,29.7,20.5,4.7,uberlandia,Triangulo
2023-12-27,0.3,31.0,21.0,5.6,uberlandia,Triangulo
2023-12-28,1.4,31.2,20.8,4.98,uberlandia,Triangulo
2023-12-29,0.4,33.1,22.0,6.08,uberlandia,Triangulo
2023-12-30,17.5,30.1,21.8,4.4,uberlandia,Triangulo
2023-12-31,14.4,28.0,20.5,3.81,uberlandia,Triangulo
2024-01-01,16.2,26.5,20.5,2.95,uberlandia,Triangulo
2024-01-02,3.1,27.5,20.1,3.43,uberlandia,Triangulo
2024-01-03,20.8,27.6,20.0,3.17,uberlandia,Triangulo
2024-01-04,14.4,28.5,20.2,3.48,uberlandia,Triangulo
2024-01-05,0.9,29.0,19.0,5.2,uberlandia,Triangulo
2024-01-06,2.1,29.0,20.8,4.86,uberlandia,Triangulo
2024-01-07,8.0,29.5,20.4,4.87,uberlandia,Triangulo
2024-01-08,1.0,29.0,20.0,4.72,uberlandia,Triangulo
2024-01-09,19.1,25.2,20.9,2.97,uberlandia,Triangulo
2024-01-10,5.0,28.0,20.5,3.88,uberlandia,Triangulo
2024-01-11,0.4,28.9,19.7,5.34,uberlandia,Triangulo
2024-01-12,2.0,29.0,20.1,4.88,uberlandia,Triangulo
2024-01-13,4.7,28.9,20.4,3.97,uberlandia,Triangulo
2024-01-14,9.5,29.2,20.9,4.06,uberlandia,Triangulo
2024-01-15,2.6,26.6,20.1,3.48,uberlandia,Triangulo
2024-01-16,0.0,30.1,20.0,5.85,uberlandia,Triangulo
2024-01-17,0.0,31.0,20.5,5.95,uberlandia,Triangulo
2024-01-18,2.6,31.0,21.1,5.13,uberlandia,Triangulo
2024-01-19,2.0,30.6,21.5,4.87,uberlandia,Triangulo
2024-01-20,6.1,30.4,20.8,4.88,uberlandia,Triangulo
2024-01-21,7.6,28.0,20.6,3.79,uberlandia,Triangulo
2024-01-22,8.7,29.7,19.5,5.56,uberlandia,Triangulo
2024-01-23,12.7,28.7,20.0,4.51,uberlandia,Triangulo
2024-01-24,5.2,27.1,19.9,3.8,uberlandia,Triangulo
2024-01-25,0.1,28.1,18.3,5.9,uberlandia,Triangulo
2024-01-26,0.0,28.0,16.8,5.99,uberlandia,Triangulo
2024-01-27,0.0,28.6,16.4,5.77,uberlandia,Triangulo
2024-01-28,1.1,29.2,18.9,5.79,uberlandia,Triangulo
2024-01-29,0.1,30.0,18.8,6.11,uberlandia,Triangulo
2024-01-30,0.0,30.5,21.0,6.09,uberlandia,Triangulo
2024-01-31,2.9,27.1,20.5,3.13,uberlandia,Triangulo
2024-02-01,3.1,29.2,18.5,4.84,uberlandia,Triangulo
2024-02-02,10.2,27.1,19.3,3.08,uberlandia,Triangulo
2024-02-03,0.4,27.5,19.9,3.73,uberlandia,Triangulo
2024-02-04,1.3,26.8,19.2,3.21,uberlandia,Triangulo
2024-02-05,16.1,25.5,20.3,2.92,uberlandia,Triangulo
2024-02-06,6.7,27.2,19.2,3.82,uberlandia,Triangulo
2024-02-07,2.1,28.1,19.5,3.98,uberlandia,Triangulo
2024-02-08,5.2,27.6,20.9,3.82,uberlandia,Triangulo
2024-02-09,8.0,28.5,20.0,4.6,uberlandia,Triangulo
2024-02-10,0.0,28.2,20.1,4.81,uberlandia,Triangulo
2024-02-11,8.4,26.9,19.9,3.89,uberlandia,Triangulo
2024-02-12,0.3,29.4,19.2,5.78,uberlandia,Triangulo
2024-02-13,0.0,30.7,19.4,5.91,uberlandia,Triangulo
2024-02-14,0.0,30.6,20.7,5.96,uberlandia,Triangulo
2024-02-15,0.9,25.2,21.1,2.57,uberlandia,Triangulo
2024-02-16,1.6,28.0,20.4,3.28,uberlandia,Triangulo
2024-02-17,3.0,29.3,20.1,4.43,uberlandia,Triangulo
2024-02-18,7.1,28.4,20.1,3.86,uberlandia,Triangulo
2024-02-19,9.0,26.5,19.5,3.33,uberlandia,Triangulo
2024-02-20,11.6,25.9,19.9,3.12,uberlandia,Triangulo
2024-02-21,4.2,26.9,19.0,3.96,uberlandia,Triangulo
2024-02-22,1.7,27.6,19.0,4.4,uberlandia,Triangulo
2024-02-23,15.0,26.1,20.3,3.22,uberlandia,Triangulo
2024-02-24,1.9,28.9,20.4,4.79,uberlandia,Triangulo
2024-02-25,0.5,31.0,20.2,5.34,uberlandia,Triangulo
2024-02-26,0.1,30.4,20.9,5.24,uberlandia,Triangulo
2024-02-27,0.0,30.9,17.8,5.78,uberlandia,Triangulo
2024-02-28,0.0,31.5,19.0,5.04,uberlandia,Triangulo
2024-02-29,1.0,31.6,21.4,5.29,uberlandia,Triangulo
2024-03-01,0.2,32.2,21.0,5.68,uberlandia,Triangulo
2024-03-02,0.7,33.0,21.0,5.54,uberlandia,Triangulo
2024-03-03,0.3,31.8,20.3,5.51,uberlandia,Triangulo
2024-03-04,12.0,31.5,21.2,5.17,uberlandia,Triangulo
2024-03-05,6.6,27.5,20.8,4.17,uberlandia,Triangulo
2024-03-06,4.7,30.2,20.0,4.36,uberlandia,Triangulo
2024-03-07,1.8,31.2,20.9,4.86,uberlandia,Triangulo
2024-03-08,0.9,30.7,21.4,4.63,uberlandia,Triangulo
2024-03-09,10.1,31.5,21.5,4.31,uberlandia,Triangulo
2024-03-10,16.5,27.6,20.9,3.02,uberlandia,Triangulo
2024-03-11,1.3,30.1,20.0,4.74,uberlandia,Triangulo
2024-03-12,3.2,30.9,21.8,4.38,uberlandia,Triangulo
2024-03-13,1.0,31.1,20.8,4.45,uberlandia,Triangulo
2024-03-14,0.1,30.5,20.6,4.67,uberlandia,Triangulo
2024-03-15,0.7,30.4,21.2,4.92,uberlandia,Triangulo
2024-03-16,0.6,31.8,21.2,5.45,uberlandia,Triangulo
2024-03-17,0.3,32.0,20.5,5.4,uberlandia,Triangulo
2024-03-18,0.7,32.5,21.0,5.0,uberlandia,Triangulo
2024-03-19,6.7,31.8,22.3,4.22,uberlandia,Triangulo
2024-03-20,3.8,27.8,21.5,3.09,uberlandia,Triangulo
2024-03-21,1.6,28.2,22.0,3.41,uberlandia,Triangulo
2024-03-22,6.0,29.8,20.6,4.03,uberlandia,Triangulo
2024-03-23,13.0,24.0,20.8,1.72,uberlandia,Triangulo
2024-03-24,9.3,26.6,19.8,2.72,uberlandia,Triangulo
2024-03-25,16.9,25.2,20.2,2.56,uberlandia,Triangulo
2024-03-26,12.5,21.5,19.4,1.06,uberlandia,Triangulo
2024-03-27,23.7,21.5,18.8,1.13,uberlandia,Triangulo
2024-03-28,11.8,23.0,19.5,1.63,uberlandia,Triangulo
2024-03-29,2.6,28.0,19.0,4.3,uberlandia,Triangulo
2024-03-30,1.9,26.8,20.0,2.73,uberlandia,Triangulo
2024-03-31,0.9,28.5,19.2,4.2,uberlandia,Triangulo
2024-04-01,0.8,29.0,20.2,4.34,uberlandia,Triangulo
2024-04-02,11.6,27.9,19.6,3.44,uberlandia,Triangulo
2024-04-03,0.4,28.6,18.8,4.18,uberlandia,Triangulo
2024-04-04,1.6,28.9,19.9,4.4,uberlandia,Triangulo
2024-04-05,0.4,28.7,19.5,4.21,uberlandia,Triangulo
2024-04-06,0.1,28.6,19.2,4.31,uberlandia,Triangulo
2024-04-07,0.0,28.8,20.5,4.8,uberlandia,Triangulo
2024-04-08,0.0,27.8,20.5,4.61,uberlandia,Triangulo
2024-04-09,4.8,23.5,19.6,1.72,uberlandia,Triangulo
2024-04-10,0.2,27.4,18.0,3.46,uberlandia,Triangulo
2024-04-11,0.3,27.9,19.4,3.47,uberlandia,Triangulo
2024-04-12,5.4,27.8,20.9,2.89,uberlandia,Triangulo
2024-04-13,1.1,28.4,20.2,4.18,uberlandia,Triangulo
2024-04-14,0.0,27.0,20.0,3.23,uberlandia,Triangulo
2024-04-15,0.1,28.2,19.6,4.35,uberlandia,Triangulo
2024-04-16,0.0,28.8,19.8,4.71,uberlandia,Triangulo
2024-04-17,0.6,28.7,18.5,4.27,uberlandia,Triangulo
2024-04-18,4.4,28.4,19.9,3.27,uberlandia,Triangulo
2024-04-19,0.5,28.6,19.0,4.07,uberlandia,Triangulo
2024-04-20,0.7,28.3,19.4,4.16,uberlandia,Triangulo
2024-04-21,0.0,28.1,17.2,4.63,uberlandia,Triangulo
2024-04-22,0.0,27.8,16.7,4.27,uberlandia,Triangulo
2024-04-23,0.0,28.8,17.2,4.31,uberlandia,Triangulo
2024-04-24,0.2,29.0,18.4,4.37,uberlandia,Triangulo
2024-04-25,0.0,30.9,19.3,4.55,uberlandia,Triangulo
2024-04-26,0.0,30.4,19.2,4.67,uberlandia,Triangulo
2024-04-27,0.0,29.2,19.2,4.71,uberlandia,Triangulo
2024-04-28,0.0,29.5,18.0,4.51,uberlandia,Triangulo
2024-04-29,0.0,30.5,18.2,4.82,uberlandia,Triangulo
2024-04-30,0.0,29.8,18.0,4.91,uberlandia,Triangulo
2024-05-01,0.0,30.1,17.5,4.42,uberlandia,Triangulo
2024-05-02,0.0,29.7,17.5,4.46,uberlandia,Triangulo
2024-05-03,0.0,30.8,18.4,4.7,uberlandia,Triangulo
2024-05-04,0.0,30.2,18.1,5.09,uberlandia,Triangulo
2024-05-05,0.0,29.5,18.2,4.83,uberlandia,Triangulo
2024-05-06,0.0,29.0,18.4,4.84,uberlandia,Triangulo
2024-05-07,0.0,28.4,18.8,3.83,uberlandia,Triangulo
2024-05-08,0.0,27.9,17.6,4.48,uberlandia,Triangulo
2024-05-09,0.0,28.9,16.5,4.28,uberlandia,Triangulo
2024-05-10,0.0,28.1,16.5,4.57,uberlandia,Triangulo
2024-05-11,0.0,28.7,17.0,4.03,uberlandia,Triangulo
2024-05-12,0.0,29.0,16.7,4.27,uberlandia,Triangulo
2024-05-13,0.0,29.9,16.4,4.49,uberlandia,Triangulo
2024-05-14,0.0,29.6,16.0,4.51,uberlandia,Triangulo
2024-05-15,0.0,29.9,17.1,4.39,uberlandia,Triangulo
2024-05-16,0.0,29.5,17.1,4.86,uberlandia,Triangulo
2024-05-17,0.0,28.7,16.5,4.46,uberlandia,Triangulo
2024-05-18,0.0,28.1,16.1,4.19,uberlandia,Triangulo
2024-05-19,0.0,28.4,16.0,4.22,uberlandia,Triangulo
2024-05-20,0.0,29.1,16.5,4.08,uberlandia,Triangulo
2024-05-21,0.0,30.1,18.0,4.99,uberlandia,Triangulo
2024-05-22,0.0,27.8,17.4,4.79,uberlandia,Triangulo
2024-05-23,0.0,28.0,15.3,4.27,uberlandia,Triangulo
2024-05-24,0.0,29.4,17.6,3.87,uberlandia,Triangulo
2024-05-25,0.3,28.4,18.2,3.73,uberlandia,Triangulo
2024-05-26,0.0,28.0,17.1,3.74,uberlandia,Triangulo
2024-05-27,0.0,27.5,17.1,3.9,uberlandia,Triangulo
2024-05-28,0.5,23.9,15.9,2.71,uberlandia,Triangulo
2024-05-29,0.0,24.0,12.7,3.06,uberlandia,Triangulo
2024-05-30,0.0,26.4,13.1,3.94,uberlandia,Triangulo
2024-05-31,0.0,26.2,13.1,4.04,uberlandia,Triangulo
2024-06-01,0.0,26.1,14.8,4.16,uberlandia,Triangulo
2024-06-02,0.0,25.8,15.6,4.22,uberlandia,Triangulo
2024-06-03,0.3,25.8,15.7,3.35,uberlandia,Triangulo
2024-06-04,0.0,27.2,15.9,4.06,uberlandia,Triangulo
2024-06-05,0.0,26.5,15.7,4.29,uberlandia,Triangulo
2024-06-06,0.0,26.5,15.5,4.05,uberlandia,Triangulo
2024-06-07,0.0,26.8,15.4,4.06,uberlandia,Triangulo
2024-06-08,0.0,27.0,15.4,4.02,uberlandia,Triangulo
2024-06-09,0.0,26.5,14.9,4.07,uberlandia,Triangulo
2024-06-10,0.0,26.5,13.8,3.8,uberlandia,Triangulo
2024-06-11,0.0,28.1,15.8,3.85,uberlandia,Triangulo
2024-06-12,0.0,27.1,15.4,4.4,uberlandia,Triangulo
2024-06-13,0.0,25.9,13.9,4.4,uberlandia,Triangulo
2024-06-14,0.0,26.5,16.8,4.58,uberlandia,Triangulo
2024-06-15,0.0,26.6,15.9,3.99,uberlandia,Triangulo
2024-06-16,0.0,26.1,14.9,4.16,uberlandia,Triangulo
2024-06-17,0.0,25.5,12.5,3.9,uberlandia,Triangulo
2024-06-18,0.0,26.0,12.8,4.0,uberlandia,Triangulo
2024-06-19,0.0,27.1,14.0,4.38,uberlandia,Triangulo
2024-06-20,0.0,27.4,14.6,4.18,uberlandia,Triangulo
2024-06-21,0.0,26.3,15.0,4.56,uberlandia,Triangulo
2024-06-22,0.0,26.6,15.4,3.81,uberlandia,Triangulo
2024-06-23,0.0,27.5,15.2,3.96,uberlandia,Triangulo
2024-06-24,0.0,27.7,14.8,4.07,uberlandia,Triangulo
2024-06-25,0.0,28.5,15.1,3.98,uberlandia,Triangulo
2024-06-26,0.0,27.4,15.4,3.96,uberlandia,Triangulo
2024-06-27,0.0,28.0,14.4,4.01,uberlandia,Triangulo
2024-06-28,0.0,27.6,14.4,4.32,uberlandia,Triangulo
2024-06-29,0.0,28.5,13.9,3.95,uberlandia,Triangulo
2024-06-30,0.0,27.9,15.2,3.97,uberlandia,Triangulo
2024-07-01,0.0,28.0,16.4,3.82,uberlandia,Triangulo
2024-07-02,0.0,28.4,15.7,4.08,uberlandia,Triangulo
2024-07-03,0.0,27.2,15.4,4.37,uberlandia,Triangulo
2024-07-04,0.0,26.9,14.7,4.37,uberlandia,Triangulo
2024-07-05,0.0,27.2,15.3,4.41,uberlandia,Triangulo
2024-07-06,0.0,27.5,14.6,4.41,uberlandia,Triangulo
2024-07-07,0.0,28.5,15.6,4.28,uberlandia,Triangulo
2024-07-08,0.0,29.6,16.5,4.2,uberlandia,Triangulo
2024-07-09,0.0,28.7,15.4,4.32,uberlandia,Triangulo
2024-07-10,0.0,28.6,15.5,4.07,uberlandia,Triangulo
2024-07-11,0.0,30.0,17.0,4.97,uberlandia,Triangulo
2024-07-12,0.0,29.9,17.2,4.93,uberlandia,Triangulo
2024-07-13,0.0,26.8,16.8,4.65,uberlandia,Triangulo
2024-07-14,0.0,25.8,15.0,4.35,uberlandia,Triangulo
2024-07-15,0.0,26.2,13.9,4.15,uberlandia,Triangulo
2024-07-16,0.0,26.6,14.4,4.51,uberlandia,Triangulo
2024-07-17,0.0,27.3,14.9,4.24,uberlandia,Triangulo
2024-07-18,0.0,28.2,14.8,4.54,uberlandia,Triangulo
2024-07-19,0.0,28.0,14.6,4.78,uberlandia,Triangulo
2024-07-20,0.0,27.6,14.6,4.58,uberlandia,Triangulo
2024-07-21,0.0,26.0,14.1,4.55,uberlandia,Triangulo
2024-07-22,0.0,27.3,13.6,4.5,uberlandia,Triangulo
2024-07-23,0.0,28.0,14.2,4.67,uberlandia,Triangulo
2024-07-24,0.0,27.6,13.9,4.93,uberlandia,Triangulo
2024-07-25,0.0,26.4,13.2,4.51,uberlandia,Triangulo
2024-07-26,0.0,27.0,13.4,4.94,uberlandia,Triangulo
2024-07-27,0.0,28.3,13.9,4.64,uberlandia,Triangulo
2024-07-28,0.0,28.8,15.9,4.88,uberlandia,Triangulo
2024-07-29,0.0,29.6,14.9,4.77,uberlandia,Triangulo
2024-07-30,0.0,30.2,15.6,4.28,uberlandia,Triangulo
2024-07-31,0.0,29.8,18.0,5.7,uberlandia,Triangulo
2024-08-01,0.0,28.4,16.6,5.21,uberlandia,Triangulo
2024-08-02,0.0,27.1,17.0,5.15,uberlandia,Triangulo
2024-08-03,0.0,26.9,16.6,4.84,uberlandia,Triangulo
2024-08-04,0.0,27.5,16.3,4.44,uberlandia,Triangulo
2024-08-05,0.0,27.6,15.8,5.08,uberlandia,Triangulo
2024-08-06,0.0,27.0,15.6,4.45,uberlandia,Triangulo
2024-08-07,0.0,28.0,14.6,4.98,uberlandia,Triangulo
2024-08-08,0.0,29.7,15.4,4.76,uberlandia,Triangulo
2024-08-09,0.0,29.2,15.8,4.71,uberlandia,Triangulo
2024-08-10,0.0,19.9,9.7,3.4,uberlandia,Triangulo
2024-08-11,0.0,25.2,7.1,4.61,uberlandia,Triangulo
2024-08-12,0.0,25.6,9.8,5.14,uberlandia,Triangulo
2024-08-13,0.0,27.5,11.4,4.84,uberlandia,Triangulo
2024-08-14,0.0,29.7,13.4,5.73,uberlandia,Triangulo
2024-08-15,0.0,30.9,17.6,4.96,uberlandia,Triangulo
2024-08-16,0.0,31.5,17.1,5.26,uberlandia,Triangulo
2024-08-17,0.0,32.2,17.7,5.83,uberlandia,Triangulo
2024-08-18,0.0,32.1,17.0,5.66,uberlandia,Triangulo
2024-08-19,0.0,31.2,16.9,5.96,uberlandia,Triangulo
2024-08-20,0.0,31.9,15.8,5.9,uberlandia,Triangulo
2024-08-21,0.0,31.2,16.2,6.32,uberlandia,Triangulo
2024-08-22,0.0,31.3,16.2,6.04,uberlandia,Triangulo
2024-08-23,0.0,32.3,17.0,6.44,uberlandia,Triangulo
2024-08-24,0.0,33.4,18.3,6.3,uberlandia,Triangulo
2024-08-25,0.0,30.0,14.9,5.53,uberlandia,Triangulo
2024-08-26,0.0,26.2,13.6,4.66,uberlandia,Triangulo
2024-08-27,0.0,31.4,13.4,5.37,uberlandia,Triangulo
2024-08-28,0.0,30.7,17.4,6.07,uberlandia,Triangulo
2024-08-29,0.0,30.3,17.8,6.07,uberlandia,Triangulo
2024-08-30,0.0,30.3,16.5,5.81,uberlandia,Triangulo
2024-08-31,0.0,31.6,15.4,5.9,uberlandia,Triangulo
2024-09-01,0.0,31.9,16.1,6.21,uberlandia,Triangulo
2024-09-02,0.0,33.5,17.0,5.69,uberlandia,Triangulo
2024-09-03,0.0,34.2,16.9,6.2,uberlandia,Triangulo
2024-09-04,0.0,34.8,18.4,6.87,uberlandia,Triangulo
2024-09-05,0.0,35.0,18.5,6.34,uberlandia,Triangulo
2024-09-06,0.0,34.3,18.2,6.5,uberlandia,Triangulo
2024-09-07,0.0,34.2,20.6,6.99,uberlandia,Triangulo
2024-09-08,0.0,33.5,19.9,7.35,uberlandia,Triangulo
2024-09-09,0.0,32.2,19.0,6.52,uberlandia,Triangulo
2024-09-10,0.0,31.8,16.9,6.82,uberlandia,Triangulo
2024-09-11,0.0,31.9,17.9,6.99,uberlandia,Triangulo
2024-09-12,0.0,32.5,18.0,6.57,uberlandia,Triangulo
2024-09-13,0.0,33.1,19.2,6.66,uberlandia,Triangulo
2024-09-14,0.0,33.9,20.5,6.56,uberlandia,Triangulo
2024-09-15,0.0,33.6,20.0,6.91,uberlandia,Triangulo
2024-09-16,0.0,33.2,19.5,6.21,uberlandia,Triangulo
2024-09-17,0.0,34.2,18.0,5.71,uberlandia,Triangulo
2024-09-18,0.0,33.3,20.9,6.52,uberlandia,Triangulo
2024-09-19,0.0,33.4,22.1,6.54,uberlandia,Triangulo
2024-09-20,0.0,33.5,21.5,6.84,uberlandia,Triangulo
2024-09-21,0.0,34.1,20.6,5.81,uberlandia,Triangulo
2024-09-22,0.0,34.1,21.0,6.8,uberlandia,Triangulo
2024-09-23,0.0,35.2,21.4,6.95,uberlandia,Triangulo
2024-09-24,0.0,35.2,22.5,6.9,uberlandia,Triangulo
2024-09-25,0.0,35.0,22.8,7.26,uberlandia,Triangulo
2024-09-26,0.0,35.8,21.8,7.21,uberlandia,Triangulo
2024-09-27,0.0,36.1,21.4,7.31,uberlandia,Triangulo
2024-09-28,7.4,35.9,20.9,4.77,uberlandia,Triangulo
2024-09-29,0.0,33.0,20.4,6.22,uberlandia,Triangulo
2024-09-30,0.0,33.1,21.2,6.71,uberlandia,Triangulo
2024-10-01,0.0,33.7,20.5,6.73,uberlandia,Triangulo
2024-10-02,0.0,35.9,19.8,6.74,uberlandia,Triangulo
2024-10-03,0.0,36.7,20.0,6.17,uberlandia,Triangulo
2024-10-04,0.0,37.0,22.0,6.99,uberlandia,Triangulo
2024-10-05,0.0,36.8,22.6,7.41,uberlandia,Triangulo
2024-10-06,0.0,36.7,22.0,7.4,uberlandia,Triangulo
2024-10-07,0.0,36.7,22.1,7.2,uberlandia,Triangulo
2024-10-08,1.1,37.1,22.5,6.97,uberlandia,Triangulo
2024-10-09,2.8,36.2,22.5,6.26,uberlandia,Triangulo
2024-10-10,4.6,29.0,21.5,3.91,uberlandia,Triangulo
2024-10-11,5.3,33.4,20.3,4.79,uberlandia,Triangulo
2024-10-12,0.5,30.2,20.9,3.95,uberlandia,Triangulo
2024-10-13,1.4,32.9,20.5,5.19,uberlandia,Triangulo
2024-10-14,5.3,32.8,21.6,5.57,uberlandia,Triangulo
2024-10-15,7.3,25.4,20.1,2.56,uberlandia,Triangulo
2024-10-16,0.6,29.5,18.2,4.87,uberlandia,Triangulo
2024-10-17,1.2,31.8,19.1,5.42,uberlandia,Triangulo
2024-10-18,2.6,29.9,19.9,4.21,uberlandia,Triangulo
2024-10-19,9.3,27.1,19.4,2.81,uberlandia,Triangulo
2024-10-20,20.8,25.7,19.5,2.55,uberlandia,Triangulo
2024-10-21,9.7,26.2,19.5,2.95,uberlandia,Triangulo
